pp,wk,ve,tot
114,2,30,253.3260859015929
114,2,31,253.348923024061
114,2,32,253.3717601465291
114,2,33,253.39459726899722
114,2,34,253.41743439146532
114,2,35,253.4402715139334
114,2,36,253.4631086364015
114,2,37,253.4859457588696
114,2,38,253.5087828813377
114,2,39,253.5316200038058
114,2,40,253.55445712627392
114,2,41,253.57729424874202
114,2,42,253.6001313712101
114,2,43,253.6229684936782
114,2,44,253.6458056161463
114,3,0,250.63571647207954
114,3,1,250.65855359454764
114,3,2,250.68139071701574
114,3,3,250.70422783948385
114,3,4,250.72706496195192
114,3,5,250.74990208442003
114,3,6,250.77273920688813
114,3,7,250.79557632935624
114,3,8,250.81841345182434
114,3,9,250.84125057429245
114,3,10,250.86408769676055
114,3,11,250.88692481922865
114,3,12,250.90976194169673
114,3,13,250.93259906416483
114,3,14,250.95543618663294
114,3,15,250.97827330910104
114,3,16,251.00111043156915
114,3,17,251.02394755403725
114,3,18,251.04678467650535
114,3,19,251.06962179897346
114,3,20,251.09245892144153
114,3,21,251.11529604390964
114,3,22,251.13813316637774
114,3,23,251.16097028884585
114,3,24,251.18380741131395
114,3,25,251.20664453378205
114,3,26,251.22948165625016
114,3,27,251.25231877871823
114,3,28,251.27515590118634
114,3,29,251.29799302365444
114,3,30,251.32083014612255
114,3,31,251.34366726859065
114,3,32,251.36650439105875
114,3,33,251.38934151352686
114,3,34,251.41217863599496
114,3,35,251.43501575846304
114,3,36,251.45785288093114
114,3,37,251.48069000339925
114,3,38,251.50352712586735
114,3,39,251.52636424833545
114,3,40,251.54920137080356
114,3,41,251.57203849327166
114,3,42,251.59487561573974
114,3,43,251.61771273820784
114,3,44,251.64054986067595
114,4,0,248.6304607166092
114,4,1,248.6532978390773
114,4,2,248.67613496154542
114,4,3,248.69897208401352
114,4,4,248.7218092064816
114,4,5,248.7446463289497
114,4,6,248.7674834514178
114,4,7,248.7903205738859
114,4,8,248.813157696354
114,4,9,248.83599481882212
114,4,10,248.85883194129022
114,4,11,248.88166906375832
114,4,12,248.9045061862264
114,4,13,248.9273433086945
114,4,14,248.9501804311626
114,4,15,248.9730175536307
114,4,16,248.99585467609882
114,4,17,249.01869179856692
114,4,18,249.04152892103502
114,4,19,249.06436604350313
114,4,20,249.0872031659712
114,4,21,249.1100402884393
114,4,22,249.1328774109074
114,4,23,249.15571453337552
114,4,24,249.17855165584362
114,4,25,249.20138877831172
114,4,26,249.22422590077983
114,4,27,249.2470630232479
114,4,28,249.269900145716
114,4,29,249.2927372681841
114,4,30,249.31557439065222
114,4,31,249.33841151312032
114,4,32,249.36124863558842
114,4,33,249.38408575805653
114,4,34,249.40692288052463
114,4,35,249.4297600029927
114,4,36,249.4525971254608
114,4,37,249.47543424792892
114,4,38,249.49827137039702
114,4,39,249.52110849286512
114,4,40,249.54394561533323
114,4,41,249.56678273780133
114,4,42,249.5896198602694
114,4,43,249.6124569827375
114,4,44,249.63529410520562
114,5,0,246.62520496113885
114,5,1,246.64804208360695
114,5,2,246.67087920607506
114,5,3,246.69371632854316
114,5,4,246.71655345101124
114,5,5,246.73939057347934
114,5,6,246.76222769594744
114,5,7,246.78506481841555
114,5,8,246.80790194088365
114,5,9,246.83073906335176
114,5,10,246.85357618581986
114,5,11,246.87641330828797
114,5,12,246.89925043075604
114,5,13,246.92208755322415
114,5,14,246.94492467569225
114,5,15,246.96776179816035
114,5,16,246.99059892062846
114,5,17,247.01343604309656
114,5,18,247.03627316556467
114,5,19,247.05911028803274
114,5,20,247.08194741050085
114,5,21,247.10478453296895
114,5,22,247.12762165543705
114,5,23,247.15045877790516
114,5,24,247.17329590037326
114,5,25,247.19613302284137
114,5,26,247.21897014530947
114,5,27,247.24180726777755
114,5,28,247.26464439024565
114,5,29,247.28748151271375
114,5,30,247.31031863518186
114,5,31,247.33315575764996
114,5,32,247.35599288011807
114,5,33,247.37883000258617
114,5,34,247.40166712505427
114,5,35,247.42450424752235
114,5,36,247.44734136999045
114,5,37,247.47017849245856
114,5,38,247.49301561492666
114,5,39,247.51585273739477
114,5,40,247.53868985986287
114,5,41,247.56152698233097
114,5,42,247.58436410479905
114,5,43,247.60720122726715
114,5,44,247.63003834973526
115,0,0,258.087461959235
115,0,1,258.1102990817031
115,0,2,258.1331362041712
115,0,3,258.1559733266393
115,0,4,258.17881044910735
115,0,5,258.20164757157545
115,0,6,258.22448469404355
115,0,7,258.24732181651166
115,0,8,258.27015893897976
115,0,9,258.29299606144787
115,0,10,258.31583318391597
115,0,11,258.3386703063841
115,0,12,258.3615074288522
115,0,13,258.3843445513203
115,0,14,258.4071816737884
115,0,15,258.4300187962565
115,0,16,258.4528559187246
115,0,17,258.4756930411927
115,0,18,258.4985301636608
115,0,19,258.5213672861289
115,0,20,258.544204408597
115,0,21,258.5670415310651
115,0,22,258.5898786535332
115,0,23,258.6127157760013
115,0,24,258.6355528984694
115,0,25,258.65839002093753
115,0,26,258.68122714340564
115,0,27,258.7040642658737
115,0,28,258.7269013883418
115,0,29,258.7497385108099
115,0,30,258.772575633278
115,0,31,258.7954127557461
115,0,32,258.8182498782142
115,0,33,258.8410870006823
115,0,34,258.8639241231504
115,0,35,258.88676124561846
115,0,36,258.90959836808656
115,0,37,258.93243549055467
115,0,38,258.95527261302277
115,0,39,258.9781097354909
115,0,40,259.000946857959
115,0,41,259.0237839804271
115,0,42,259.0466211028952
115,0,43,259.0694582253633
115,0,44,259.0922953478314
115,1,0,256.0822062037646
115,1,1,256.1050433262327
115,1,2,256.1278804487008
115,1,3,256.1507175711689
115,1,4,256.173554693637
115,1,5,256.1963918161051
115,1,6,256.2192289385732
115,1,7,256.2420660610413
115,1,8,256.26490318350943
115,1,9,256.28774030597754
115,1,10,256.31057742844564
115,1,11,256.33341455091374
115,1,12,256.35625167338185
115,1,13,256.37908879584995
115,1,14,256.40192591831806
115,1,15,256.42476304078616
115,1,16,256.44760016325426
115,1,17,256.47043728572237
115,1,18,256.4932744081905
115,1,19,256.5161115306585
115,1,20,256.5389486531266
115,1,21,256.5617857755947
115,1,22,256.58462289806283
115,1,23,256.60746002053094
115,1,24,256.63029714299904
115,1,25,256.65313426546714
115,1,26,256.67597138793525
115,1,27,256.6988085104033
115,1,28,256.7216456328714
115,1,29,256.7444827553395
115,1,30,256.7673198778076
115,1,31,256.7901570002757
115,1,32,256.8129941227438
115,1,33,256.8358312452119
115,1,34,256.85866836768
115,1,35,256.88150549014813
115,1,36,256.90434261261623
115,1,37,256.92717973508434
115,1,38,256.95001685755244
115,1,39,256.97285398002055
115,1,40,256.99569110248865
115,1,41,257.01852822495675
115,1,42,257.04136534742486
115,1,43,257.06420246989296
115,1,44,257.08703959236107
115,2,0,254.0769504482943
115,2,1,254.0997875707624
115,2,2,254.1226246932305
115,2,3,254.1454618156986
115,2,4,254.16829893816669
115,2,5,254.1911360606348
115,2,6,254.2139731831029
115,2,7,254.236810305571
115,2,8,254.2596474280391
115,2,9,254.2824845505072
115,2,10,254.3053216729753
115,2,11,254.32815879544341
115,2,12,254.3509959179115
115,2,13,254.3738330403796
115,2,14,254.3966701628477
115,2,15,254.4195072853158
115,2,16,254.4423444077839
115,2,17,254.465181530252
115,2,18,254.48801865272011
115,2,19,254.5108557751882
115,2,20,254.5336928976563
115,2,21,254.5565300201244
115,2,22,254.5793671425925
115,2,23,254.6022042650606
115,2,24,254.6250413875287
115,2,25,254.64787850999681
115,2,26,254.67071563246492
115,2,27,254.693552754933
115,2,28,254.7163898774011
115,2,29,254.7392269998692
115,2,30,254.7620641223373
115,2,31,254.7849012448054
115,2,32,254.80773836727352
115,2,33,254.83057548974162
115,2,34,254.85341261220972
115,2,35,254.8762497346778
115,2,36,254.8990868571459
115,2,37,254.921923979614
115,2,38,254.9447611020821
115,2,39,254.96759822455022
115,2,40,254.99043534701832
115,2,41,255.01327246948642
115,2,42,255.0361095919545
115,2,43,255.0589467144226
115,2,44,255.0817838368907
115,3,0,252.07169469282394
115,3,1,252.09453181529204
115,3,2,252.11736893776015
115,3,3,252.14020606022825
115,3,4,252.16304318269633
115,3,5,252.18588030516443
115,3,6,252.20871742763254
115,3,7,252.23155455010064
115,3,8,252.25439167256874
115,3,9,252.27722879503685
115,3,10,252.30006591750495
115,3,11,252.32290303997306
115,3,12,252.34574016244113
115,3,13,252.36857728490924
115,3,14,252.39141440737734
115,3,15,252.41425152984544
115,3,16,252.43708865231355
115,3,17,252.45992577478165
115,3,18,252.48276289724976
115,3,19,252.50560001971786
115,3,20,252.52843714218594
115,3,21,252.55127426465404
115,3,22,252.57411138712214
115,3,23,252.59694850959025
115,3,24,252.61978563205835
115,3,25,252.64262275452646
115,3,26,252.66545987699456
115,3,27,252.68829699946264
115,3,28,252.71113412193074
115,3,29,252.73397124439884
115,3,30,252.75680836686695
115,3,31,252.77964548933505
115,3,32,252.80248261180316
115,3,33,252.82531973427126
115,3,34,252.84815685673937
115,3,35,252.87099397920744
115,3,36,252.89383110167554
115,3,37,252.91666822414365
115,3,38,252.93950534661175
115,3,39,252.96234246907986
115,3,40,252.98517959154796
115,3,41,253.00801671401607
115,3,42,253.03085383648414
115,3,43,253.05369095895225
115,3,44,253.07652808142035
115,4,0,250.0664389373536
115,4,1,250.0892760598217
115,4,2,250.11211318228982
115,4,3,250.13495030475792
115,4,4,250.157787427226
115,4,5,250.1806245496941
115,4,6,250.2034616721622
115,4,7,250.2262987946303
115,4,8,250.2491359170984
115,4,9,250.27197303956652
115,4,10,250.29481016203462
115,4,11,250.31764728450273
115,4,12,250.3404844069708
115,4,13,250.3633215294389
115,4,14,250.386158651907
115,4,15,250.40899577437511
115,4,16,250.43183289684322
115,4,17,250.45467001931132
115,4,18,250.47750714177943
115,4,19,250.50034426424753
115,4,20,250.5231813867156
115,4,21,250.5460185091837
115,4,22,250.56885563165181
115,4,23,250.59169275411992
115,4,24,250.61452987658802
115,4,25,250.63736699905613
115,4,26,250.66020412152423
115,4,27,250.6830412439923
115,4,28,250.7058783664604
115,4,29,250.72871548892851
115,4,30,250.75155261139662
115,4,31,250.77438973386472
115,4,32,250.79722685633283
115,4,33,250.82006397880093
115,4,34,250.84290110126904
115,4,35,250.8657382237371
115,4,36,250.88857534620522
115,4,37,250.91141246867332
115,4,38,250.93424959114142
115,4,39,250.95708671360953
115,4,40,250.97992383607763
115,4,41,251.00276095854574
115,4,42,251.0255980810138
115,4,43,251.04843520348192
115,4,44,251.07127232595002
115,5,0,248.06118318188325
115,5,1,248.08402030435136
115,5,2,248.10685742681946
115,5,3,248.12969454928756
115,5,4,248.15253167175564
115,5,5,248.17536879422374
115,5,6,248.19820591669185
115,5,7,248.22104303915995
115,5,8,248.24388016162806
115,5,9,248.26671728409616
115,5,10,248.28955440656426
115,5,11,248.31239152903237
115,5,12,248.33522865150044
115,5,13,248.35806577396855
115,5,14,248.38090289643665
115,5,15,248.40374001890476
115,5,16,248.42657714137286
115,5,17,248.44941426384096
115,5,18,248.47225138630907
115,5,19,248.49508850877714
115,5,20,248.51792563124525
115,5,21,248.54076275371335
115,5,22,248.56359987618146
115,5,23,248.58643699864956
115,5,24,248.60927412111766
115,5,25,248.63211124358577
115,5,26,248.65494836605387
115,5,27,248.67778548852195
115,5,28,248.70062261099005
115,5,29,248.72345973345816
115,5,30,248.74629685592626
115,5,31,248.76913397839436
115,5,32,248.79197110086247
115,5,33,248.81480822333057
115,5,34,248.83764534579868
115,5,35,248.86048246826675
115,5,36,248.88331959073486
115,5,37,248.90615671320296
115,5,38,248.92899383567106
115,5,39,248.95183095813917
115,5,40,248.97466808060727
115,5,41,248.99750520307538
115,5,42,249.02034232554345
115,5,43,249.04317944801156
115,5,44,249.06601657047966
116,0,0,259.5234401799794
116,0,1,259.5462773024475
116,0,2,259.5691144249156
116,0,3,259.5919515473837
116,0,4,259.6147886698518
116,0,5,259.6376257923199
116,0,6,259.660462914788
116,0,7,259.6833000372561
116,0,8,259.7061371597242
116,0,9,259.7289742821923
116,0,10,259.75181140466043
116,0,11,259.77464852712853
116,0,12,259.79748564959664
116,0,13,259.82032277206474
116,0,14,259.84315989453285
116,0,15,259.86599701700095
116,0,16,259.88883413946905
116,0,17,259.91167126193716
116,0,18,259.93450838440526
116,0,19,259.9573455068733
116,0,20,259.9801826293414
116,0,21,260.0030197518095
116,0,22,260.0258568742776
116,0,23,260.0486939967457
116,0,24,260.07153111921383
116,0,25,260.09436824168193
116,0,26,260.11720536415004
116,0,27,260.1400424866181
116,0,28,260.1628796090862
116,0,29,260.1857167315543
116,0,30,260.2085538540224
116,0,31,260.2313909764905
116,0,32,260.2542280989586
116,0,33,260.2770652214267
116,0,34,260.2999023438948
116,0,35,260.3227394663629
116,0,36,260.345576588831
116,0,37,260.3684137112991
116,0,38,260.39125083376723
116,0,39,260.41408795623533
116,0,40,260.43692507870344
116,0,41,260.45976220117154
116,0,42,260.48259932363965
116,0,43,260.50543644610775
116,0,44,260.52827356857586
116,1,0,257.51818442450906
116,1,1,257.54102154697716
116,1,2,257.56385866944527
116,1,3,257.58669579191337
116,1,4,257.6095329143815
116,1,5,257.6323700368496
116,1,6,257.6552071593177
116,1,7,257.6780442817858
116,1,8,257.7008814042539
116,1,9,257.723718526722
116,1,10,257.7465556491901
116,1,11,257.7693927716582
116,1,12,257.79222989412625
116,1,13,257.81506701659436
116,1,14,257.83790413906246
116,1,15,257.86074126153056
116,1,16,257.88357838399867
116,1,17,257.9064155064668
116,1,18,257.9292526289349
116,1,19,257.952089751403
116,1,20,257.974926873871
116,1,21,257.99776399633913
116,1,22,258.02060111880724
116,1,23,258.04343824127534
116,1,24,258.06627536374344
116,1,25,258.08911248621155
116,1,26,258.11194960867965
116,1,27,258.13478673114776
116,1,28,258.15762385361586
116,1,29,258.18046097608396
116,1,30,258.20329809855207
116,1,31,258.2261352210202
116,1,32,258.2489723434883
116,1,33,258.2718094659564
116,1,34,258.2946465884245
116,1,35,258.3174837108926
116,1,36,258.3403208333607
116,1,37,258.3631579558288
116,1,38,258.3859950782969
116,1,39,258.408832200765
116,1,40,258.4316693232331
116,1,41,258.4545064457012
116,1,42,258.47734356816926
116,1,43,258.50018069063736
116,1,44,258.52301781310547
116,2,0,255.51292866903873
116,2,1,255.53576579150683
116,2,2,255.55860291397494
116,2,3,255.58144003644304
116,2,4,255.60427715891112
116,2,5,255.62711428137922
116,2,6,255.64995140384733
116,2,7,255.67278852631543
116,2,8,255.69562564878353
116,2,9,255.71846277125164
116,2,10,255.74129989371974
116,2,11,255.76413701618785
116,2,12,255.78697413865592
116,2,13,255.80981126112403
116,2,14,255.83264838359213
116,2,15,255.85548550606023
116,2,16,255.87832262852834
116,2,17,255.90115975099644
116,2,18,255.92399687346455
116,2,19,255.94683399593265
116,2,20,255.96967111840073
116,2,21,255.99250824086883
116,2,22,256.0153453633369
116,2,23,256.038182485805
116,2,24,256.0610196082731
116,2,25,256.0838567307412
116,2,26,256.1066938532093
116,2,27,256.1295309756774
116,2,28,256.15236809814553
116,2,29,256.17520522061363
116,2,30,256.19804234308174
116,2,31,256.22087946554984
116,2,32,256.24371658801795
116,2,33,256.26655371048605
116,2,34,256.28939083295415
116,2,35,256.31222795542226
116,2,36,256.33506507789036
116,2,37,256.35790220035847
116,2,38,256.38073932282657
116,2,39,256.4035764452947
116,2,40,256.4264135677628
116,2,41,256.4492506902309
116,2,42,256.47208781269893
116,2,43,256.49492493516703
116,2,44,256.51776205763514
116,3,0,253.50767291356837
116,3,1,253.53051003603647
116,3,2,253.55334715850458
116,3,3,253.57618428097268
116,3,4,253.59902140344076
116,3,5,253.62185852590886
116,3,6,253.64469564837697
116,3,7,253.66753277084507
116,3,8,253.69036989331317
116,3,9,253.71320701578128
116,3,10,253.73604413824938
116,3,11,253.7588812607175
116,3,12,253.78171838318556
116,3,13,253.80455550565367
116,3,14,253.82739262812177
116,3,15,253.85022975058988
116,3,16,253.87306687305798
116,3,17,253.89590399552608
116,3,18,253.9187411179942
116,3,19,253.94157824046226
116,3,20,253.96441536293037
116,3,21,253.98725248539847
116,3,22,254.01008960786658
116,3,23,254.03292673033468
116,3,24,254.05576385280278
116,3,25,254.0786009752709
116,3,26,254.101438097739
116,3,27,254.12427522020707
116,3,28,254.14711234267517
116,3,29,254.16994946514328
116,3,30,254.19278658761138
116,3,31,254.21562371007948
116,3,32,254.2384608325476
116,3,33,254.2612979550157
116,3,34,254.2841350774838
116,3,35,254.30697219995187
116,3,36,254.32980932241998
116,3,37,254.35264644488808
116,3,38,254.37548356735618
116,3,39,254.3983206898243
116,3,40,254.4211578122924
116,3,41,254.4439949347605
116,3,42,254.46683205722857
116,3,43,254.48966917969668
116,3,44,254.51250630216478
116,4,0,251.50241715809804
116,4,1,251.52525428056614
116,4,2,251.54809140303425
116,4,3,251.57092852550235
116,4,4,251.59376564797043
116,4,5,251.61660277043853
116,4,6,251.63943989290664
116,4,7,251.66227701537474
116,4,8,251.68511413784285
116,4,9,251.70795126031095
116,4,10,251.73078838277905
116,4,11,251.75362550524716
116,4,12,251.77646262771523
116,4,13,251.79929975018334
116,4,14,251.82213687265144
116,4,15,251.84497399511955
116,4,16,251.86781111758765
116,4,17,251.89064824005575
116,4,18,251.91348536252386
116,4,19,251.93632248499193
116,4,20,251.95915960746004
116,4,21,251.98199672992814
116,4,22,252.00483385239625
116,4,23,252.02767097486435
116,4,24,252.05050809733245
116,4,25,252.07334521980056
116,4,26,252.09618234226866
116,4,27,252.11901946473674
116,4,28,252.14185658720484
116,4,29,252.16469370967295
116,4,30,252.18753083214105
116,4,31,252.21036795460915
116,4,32,252.23320507707726
116,4,33,252.25604219954536
116,4,34,252.27887932201347
116,4,35,252.30171644448154
116,4,36,252.32455356694965
116,4,37,252.34739068941775
116,4,38,252.37022781188585
116,4,39,252.39306493435396
116,4,40,252.41590205682206
116,4,41,252.43873917929017
116,4,42,252.46157630175824
116,4,43,252.48441342422635
116,4,44,252.50725054669445
116,5,0,249.49716140262768
116,5,1,249.5199985250958
116,5,2,249.5428356475639
116,5,3,249.565672770032
116,5,4,249.58850989250007
116,5,5,249.61134701496817
116,5,6,249.63418413743628
116,5,7,249.65702125990438
116,5,8,249.6798583823725
116,5,9,249.7026955048406
116,5,10,249.7255326273087
116,5,11,249.7483697497768
116,5,12,249.77120687224487
116,5,13,249.79404399471298
116,5,14,249.81688111718108
116,5,15,249.8397182396492
116,5,16,249.8625553621173
116,5,17,249.8853924845854
116,5,18,249.9082296070535
116,5,19,249.9310667295216
116,5,20,249.95390385198968
116,5,21,249.97674097445778
116,5,22,249.9995780969259
116,5,23,250.022415219394
116,5,24,250.0452523418621
116,5,25,250.0680894643302
116,5,26,250.0909265867983
116,5,27,250.11376370926638
116,5,28,250.13660083173448
116,5,29,250.1594379542026
116,5,30,250.1822750766707
116,5,31,250.2051121991388
116,5,32,250.2279493216069
116,5,33,250.250786444075
116,5,34,250.2736235665431
116,5,35,250.29646068901118
116,5,36,250.3192978114793
116,5,37,250.3421349339474
116,5,38,250.3649720564155
116,5,39,250.3878091788836
116,5,40,250.4106463013517
116,5,41,250.4334834238198
116,5,42,250.45632054628788
116,5,43,250.479157668756
116,5,44,250.5019947912241
117,0,0,260.95941840072385
117,0,1,260.98225552319195
117,0,2,261.00509264566006
117,0,3,261.02792976812816
117,0,4,261.0507668905962
117,0,5,261.0736040130643
117,0,6,261.0964411355324
117,0,7,261.1192782580005
117,0,8,261.1421153804686
117,0,9,261.1649525029367
117,0,10,261.18778962540483
117,0,11,261.21062674787294
117,0,12,261.233463870341
117,0,13,261.2563009928091
117,0,14,261.2791381152772
117,0,15,261.3019752377453
117,0,16,261.3248123602134
117,0,17,261.3476494826815
117,0,18,261.3704866051496
117,0,19,261.3933237276177
117,0,20,261.4161608500858
117,0,21,261.4389979725539
117,0,22,261.461835095022
117,0,23,261.48467221749013
117,0,24,261.50750933995823
117,0,25,261.53034646242634
117,0,26,261.55318358489444
117,0,27,261.57602070736255
117,0,28,261.59885782983065
117,0,29,261.62169495229875
117,0,30,261.64453207476686
117,0,31,261.66736919723496
117,0,32,261.69020631970307
117,0,33,261.71304344217117
117,0,34,261.7358805646393
117,0,35,261.7587176871073
117,0,36,261.7815548095754
117,0,37,261.80439193204353
117,0,38,261.82722905451163
117,0,39,261.85006617697974
117,0,40,261.87290329944784
117,0,41,261.89574042191595
117,0,42,261.918577544384
117,0,43,261.9414146668521
117,0,44,261.9642517893202
117,1,0,258.95416264525346
117,1,1,258.97699976772157
117,1,2,258.99983689018967
117,1,3,259.0226740126578
117,1,4,259.0455111351258
117,1,5,259.0683482575939
117,1,6,259.09118538006203
117,1,7,259.11402250253013
117,1,8,259.13685962499824
117,1,9,259.15969674746634
117,1,10,259.18253386993445
117,1,11,259.20537099240255
117,1,12,259.22820811487065
117,1,13,259.25104523733876
117,1,14,259.27388235980686
117,1,15,259.29671948227497
117,1,16,259.31955660474307
117,1,17,259.3423937272112
117,1,18,259.3652308496793
117,1,19,259.3880679721474
117,1,20,259.4109050946155
117,1,21,259.4337422170836
117,1,22,259.4565793395517
117,1,23,259.4794164620198
117,1,24,259.5022535844879
117,1,25,259.525090706956
117,1,26,259.5479278294241
117,1,27,259.57076495189216
117,1,28,259.59360207436026
117,1,29,259.61643919682837
117,1,30,259.63927631929647
117,1,31,259.6621134417646
117,1,32,259.6849505642327
117,1,33,259.7077876867008
117,1,34,259.7306248091689
117,1,35,259.75346193163693
117,1,36,259.77629905410504
117,1,37,259.79913617657314
117,1,38,259.82197329904125
117,1,39,259.84481042150935
117,1,40,259.86764754397745
117,1,41,259.89048466644556
117,1,42,259.91332178891366
117,1,43,259.93615891138177
117,1,44,259.95899603384987
117,2,0,256.94890688978313
117,2,1,256.97174401225124
117,2,2,256.99458113471934
117,2,3,257.01741825718744
117,2,4,257.0402553796555
117,2,5,257.0630925021236
117,2,6,257.0859296245917
117,2,7,257.1087667470598
117,2,8,257.1316038695279
117,2,9,257.154440991996
117,2,10,257.1772781144641
117,2,11,257.2001152369322
117,2,12,257.2229523594003
117,2,13,257.2457894818684
117,2,14,257.26862660433653
117,2,15,257.29146372680464
117,2,16,257.31430084927274
117,2,17,257.33713797174084
117,2,18,257.35997509420895
117,2,19,257.38281221667705
117,2,20,257.40564933914516
117,2,21,257.42848646161326
117,2,22,257.45132358408136
117,2,23,257.47416070654947
117,2,24,257.4969978290176
117,2,25,257.5198349514857
117,2,26,257.5426720739538
117,2,27,257.56550919642183
117,2,28,257.58834631888993
117,2,29,257.61118344135804
117,2,30,257.63402056382614
117,2,31,257.65685768629425
117,2,32,257.67969480876235
117,2,33,257.70253193123045
117,2,34,257.72536905369856
117,2,35,257.7482061761666
117,2,36,257.7710432986347
117,2,37,257.7938804211028
117,2,38,257.8167175435709
117,2,39,257.839554666039
117,2,40,257.8623917885071
117,2,41,257.88522891097523
117,2,42,257.90806603344333
117,2,43,257.93090315591144
117,2,44,257.95374027837954
117,3,0,254.94365113431277
117,3,1,254.96648825678088
117,3,2,254.98932537924898
117,3,3,255.01216250171709
117,3,4,255.03499962418516
117,3,5,255.05783674665327
117,3,6,255.08067386912137
117,3,7,255.10351099158947
117,3,8,255.12634811405758
117,3,9,255.14918523652568
117,3,10,255.1720223589938
117,3,11,255.1948594814619
117,3,12,255.21769660392997
117,3,13,255.24053372639807
117,3,14,255.26337084886617
117,3,15,255.28620797133428
117,3,16,255.30904509380238
117,3,17,255.3318822162705
117,3,18,255.3547193387386
117,3,19,255.37755646120667
117,3,20,255.40039358367477
117,3,21,255.42323070614287
117,3,22,255.44606782861098
117,3,23,255.46890495107908
117,3,24,255.4917420735472
117,3,25,255.5145791960153
117,3,26,255.5374163184834
117,3,27,255.56025344095147
117,3,28,255.58309056341957
117,3,29,255.60592768588768
117,3,30,255.62876480835578
117,3,31,255.6516019308239
117,3,32,255.674439053292
117,3,33,255.6972761757601
117,3,34,255.7201132982282
117,3,35,255.74295042069627
117,3,36,255.76578754316438
117,3,37,255.78862466563248
117,3,38,255.8114617881006
117,3,39,255.8342989105687
117,3,40,255.8571360330368
117,3,41,255.8799731555049
117,3,42,255.90281027797297
117,3,43,255.92564740044108
117,3,44,255.94848452290918
117,4,0,252.93839537884244
117,4,1,252.96123250131055
117,4,2,252.98406962377865
117,4,3,253.00690674624676
117,4,4,253.02974386871483
117,4,5,253.05258099118294
117,4,6,253.07541811365104
117,4,7,253.09825523611914
117,4,8,253.12109235858725
117,4,9,253.14392948105535
117,4,10,253.16676660352346
117,4,11,253.18960372599156
117,4,12,253.21244084845964
117,4,13,253.23527797092774
117,4,14,253.25811509339584
117,4,15,253.28095221586395
117,4,16,253.30378933833205
117,4,17,253.32662646080016
117,4,18,253.34946358326826
117,4,19,253.37230070573634
117,4,20,253.39513782820444
117,4,21,253.41797495067254
117,4,22,253.44081207314065
117,4,23,253.46364919560875
117,4,24,253.48648631807686
117,4,25,253.50932344054496
117,4,26,253.53216056301306
117,4,27,253.55499768548114
117,4,28,253.57783480794924
117,4,29,253.60067193041735
117,4,30,253.62350905288545
117,4,31,253.64634617535356
117,4,32,253.66918329782166
117,4,33,253.69202042028977
117,4,34,253.71485754275787
117,4,35,253.73769466522594
117,4,36,253.76053178769405
117,4,37,253.78336891016215
117,4,38,253.80620603263026
117,4,39,253.82904315509836
117,4,40,253.85188027756647
117,4,41,253.87471740003457
117,4,42,253.89755452250265
117,4,43,253.92039164497075
117,4,44,253.94322876743885
117,5,0,250.93313962337209
117,5,1,250.9559767458402
117,5,2,250.9788138683083
117,5,3,251.0016509907764
117,5,4,251.02448811324447
117,5,5,251.04732523571258
117,5,6,251.07016235818068
117,5,7,251.09299948064879
117,5,8,251.1158366031169
117,5,9,251.138673725585
117,5,10,251.1615108480531
117,5,11,251.1843479705212
117,5,12,251.20718509298928
117,5,13,251.23002221545738
117,5,14,251.25285933792549
117,5,15,251.2756964603936
117,5,16,251.2985335828617
117,5,17,251.3213707053298
117,5,18,251.3442078277979
117,5,19,251.367044950266
117,5,20,251.38988207273408
117,5,21,251.4127191952022
117,5,22,251.4355563176703
117,5,23,251.4583934401384
117,5,24,251.4812305626065
117,5,25,251.5040676850746
117,5,26,251.5269048075427
117,5,27,251.54974193001078
117,5,28,251.5725790524789
117,5,29,251.595416174947
117,5,30,251.6182532974151
117,5,31,251.6410904198832
117,5,32,251.6639275423513
117,5,33,251.6867646648194
117,5,34,251.7096017872875
117,5,35,251.7324389097556
117,5,36,251.7552760322237
117,5,37,251.7781131546918
117,5,38,251.8009502771599
117,5,39,251.823787399628
117,5,40,251.8466245220961
117,5,41,251.8694616445642
117,5,42,251.8922987670323
117,5,43,251.9151358895004
117,5,44,251.9379730119685
118,0,0,262.3953966214682
118,0,1,262.4182337439363
118,0,2,262.4410708664044
118,0,3,262.4639079888725
118,0,4,262.4867451113406
118,0,5,262.5095822338087
118,0,6,262.5324193562768
118,0,7,262.5552564787449
118,0,8,262.578093601213
118,0,9,262.60093072368113
118,0,10,262.62376784614924
118,0,11,262.64660496861734
118,0,12,262.66944209108544
118,0,13,262.69227921355355
118,0,14,262.71511633602165
118,0,15,262.73795345848976
118,0,16,262.76079058095786
118,0,17,262.78362770342596
118,0,18,262.80646482589407
118,0,19,262.8293019483621
118,0,20,262.8521390708302
118,0,21,262.8749761932983
118,0,22,262.8978133157664
118,0,23,262.92065043823453
118,0,24,262.94348756070264
118,0,25,262.96632468317074
118,0,26,262.98916180563884
118,0,27,263.0119989281069
118,0,28,263.034836050575
118,0,29,263.0576731730431
118,0,30,263.0805102955112
118,0,31,263.1033474179793
118,0,32,263.1261845404474
118,0,33,263.1490216629155
118,0,34,263.1718587853836
118,0,35,263.1946959078517
118,0,36,263.2175330303198
118,0,37,263.24037015278793
118,0,38,263.26320727525604
118,0,39,263.28604439772414
118,0,40,263.30888152019224
118,0,41,263.33171864266035
